"id","iata_code","icao_code","name","city_id","city_name","time_zone_offset","latitude","longitude","score","enabled","duffel_id","__drizzlerowid__"
"ahf2r3dpxzgpvpmcgmt4dql1","BXW","WARW","Bawean Airport","wnbrqgoxrcqu9d7c2tg8pyv3","Bawean","+07:00","-5.72361","112.6792","0","0",,"744"
"ahm8q2tygdeooqhll1atkmkt","KWT","PFKW","Kwethluk Airport","evvupzcqo6umte8lu60upw56","Kwethluk","-08:00","60.8","-161.5","1","1",,"4173"
"ahnyepyguvy6u56l4bqwo4yd","WWR","KWWR","West Woodward Airport","n9dsmwgs40tg5zdjg1xzab3x","Woodward","-05:00","36.43","-99.52","0","0",,"8697"
"ahqkrzt29fubo8hhsyw8pfvp","RPU","x0sf","URUCU","jdrm1oiqseoxvfdaven6sxc0","COARI","-04:00","-4.88416","-65.34916","0","0",,"9083"
"ahvdjmqmcs4emi7kjxp4r8b5","KHG","ZWSH","Kashgar Airport","pugyjcffqldbrskfjxnn0ku2","Kashgar","+08:00","39.54306","76.02","2","1",,"3786"
"ahvmtxdutzrsizyn9yn5xeuz","BXZ","AYNS","Bunsil Airport","sgjleo9mmql5dgqfw3flc9t8","Bunsil","+10:00","-5.71694","147.89999","0","0",,"1171"
"ai1j2rmrwa3ipoo8bj0egkxz","MCD","KMCD","Mackinac Island Airport","y0m2rpmh5k6ezjtro2lwlowq","Mackinac Island","-04:00","45.87","-84.63","0","1",,"4672"
"ai3b5rqmhltfjqaqqfvjue5y","KTC","k547","Katiola Airport","c6lf7k3a14a81huq06col5ik","Katiola","+00:00","8.13389","-5.06527","0","0",,"3801"
"ai3c3xozzahj4h3z2zo46tgg","RMP","objr","Rampart Airport","ldgr6vyg95m6tvalmbjjadc1","Rampart","-08:00","65.5","-150.2","0","1",,"6641"
"aibes086karwu6e22gpa3iv0","DRW","YPDN","Darwin International Airport","qx4be6tfe3g7z80jnxmuobh5","Darwin","+09:30","-12.41472","130.87669","4","0",,"1902"
"aieskl0ygp5ztfkmbvgbl7oe","BMR","EDWZ","Baltrum Airport","ylzqfy4ukxbqgg0mp7kfg71y","Baltrum","+02:00","53.73001","7.38889","0","0",,"617"
"aii9lk6syz9ogl96f22zy3yi","TSN","ZBTJ","Tianjin Binhai International Airport","wn0lifxhn24k8qrjhau9hztd","Tianjin","+08:00","39.13028","117.3528","9","1",,"8062"
"aix1l1w7y2brkw7docy70a9h","MSK","otz0","MORELIA","qaiuiy25jqmxpkw52dgz0f9a","PUERTO GAITAN","-05:00","3.755","-71.45833","0","0",,"9191"
"aj26oo1svv8hsv0xvmc62gq1","RBV","AGRM","Ramata Airport","f1yrcjhyc9vny33e467c21k8","Ramata","+11:00","-8.16805","157.6431","0","1",,"6636"
"aj9gy84kq7u4f8fwiwxg7uxk","BNE","YBBN","Brisbane Airport","ktsb8p8pnh9vfdn4avq2d9rk","Brisbane","+10:00","-27.38416","153.11749","35","1",,"1104"
"ajhq7i47o82ktprk6grqk4ae","AML","emt9","Puerto Armuelles Airport","f2j0y39dbjjiis435n79c1qf","Puerto Armuelles","-05:00","8.26806","-82.865","0","1",,"6496"
"ajk5xk1l5wnvqmbcto2hfqwz","TXC","dxxg","AERODROME ORSHA","oo0w2u9cirrs1kndb8ppdb56","ORSHA","+03:00","54.44028","30.29667","0","0",,"9088"
"ajobhdri42ohsh4xvqqj69qh","YKU","CSU2","Chisasibi Airport","gvqvans4gd0pjjszzogtg8sl","Chisasibi","-04:00","53.80556","-78.91694","2","1",,"1553"
"ajpdt79n8wyu26oihpd9szw6","FLV","KFLV","Sherman Army Airfield","ysq8cthsc1f0bb1kw1l8huke","Fort Leavenworth","-05:00","39.36834","-94.91472","0","0",,"7344"
"ak32rbrcbxamf3fqk1cbbc8g","FVL","YFLO","Flora Valley Airport","s52lsbsejfgjmh3rrysggpjg","Flora Valley","+08:00","-18.27999","128.39999","0","0",,"2476"
"ak5skmptsmnk148qy4h39qke","GNT","KGNT","Grants-Milan Municipal Airport","zjtexye8s4ba8seeiveb1u7e","Grants","-06:00","35.15","-107.9","0","0",,"2878"
"akd1yinroxpbu52czams1l4i","YAT","CYAT","Attawapiskat Airport","f94h928vg8pc56v0h78iliq5","Attawapiskat","-04:00","52.93","-82.4","1","1",,"493"
"akurmqo8p31yfq7q9ppnjrxx","KMX","OEKM","King Khaled Air Base","lqxd73q2ady43m0dsj0xs8jf","Khamis Mushait","+03:00","18.29723","42.80362","0","0",,"3963"
"akxk0okdxswbu61wmdb66x0r","ILQ","SPLO","Ilo Airport","u9gfkpyyeubczlow32o188hr","Ilo","-05:00","-17.695","-71.34388","0","1",,"3331"
"akyfj9ooi44qg99oxi4fdenr","OLX","HKOL","Olkiombo Airport","lc8dn91ysuvk3yynaq9cwprk","Olkiombo","+03:00","-1.40861","35.11028","1","1",,"5890"
"al0k4ccxmtntnw7391utq8am","JUR","YJNB","Jurien Bay Airport","o1ls7pkwp0vuy9cz57hrko5a","Jurien Bay","+08:00","-30.27","115.1","0","1",,"3629"
"al4kk545hp3632gd7u3jundo","JDE","xhwc","JIANDE QIANDAOHU","vrg0f7ckypgidmuvwj3hk2b6","JIANDE","+08:00","30.29362","120.1614","0","1",,"9183"
"alay32mquz9kw3m4bstsoljz","SJK","SBSJ","São José dos Campos Airport","ocop502spmtyk6d8on19pf8n","Sao Jose Dos Campos","-03:00","-23.22805","-45.86277","0","1",,"7148"
"alboz55trk5d9s5jmrtrc3u7","NGX","VNMA","Manang Airport","lib76v1ol16skfijcohu3xy0","Manang","+05:45","28.64167","84.08639","0","0",,"4773"
"alel65e163t2lujqmxgbm7e9","HBE","HEBA","Borg El Arab Airport","wgrzccqjcqzqbj74rfqjcbcy","Alexandria","+03:00","30.91778","29.69639","2","1",,"1022"
"alggq5cnjp9b2zkebrx6wt14","ERV","KERV","Kerrville Municipal Airport","qjag9eyabwdsftccw66rnfp0","Kerrville","-05:00","29.98","-99.08","0","1",,"3884"
"aljgcl6uo2jnd4zh2qrpj0n4","KDW","llsi","Victoria Resevour Kandy Airport","ysyat0jphj8r88mmqdfzc0lc","Kandy","+05:30","7.27528","80.78612","1","0",,"8481"
"alm94c2rpwlgr5dytzjbvdqt","IKU","UCFL","Issyk-Kul International Airport","ou498b3fi7hcuf9366uvidgx","Tamchy","+06:00","42.58778","76.71223","0","1",,"3428"
"alxejiubhlsitzuscmsjsr5k","WIT","YWIT","Wittenoom Airport","xhpjs386f461gdubfnkgpw8u","Wittenoom","+08:00","-22.27","118.3","0","1",,"8780"
"aly1dprr15av7tnf7396m1lh","YPL","CYPL","Pickle Lake Airport","guigkojlx494dp707sqe2fhx","Pickle Lake","-05:00","51.44639","-90.21416","1","1",,"6253"
"aly8grupgdv60qp5jo6a7b94","UAI","WPDB","Suai Airport","uy3x16cbdgx866ijkir2xkgq","Suai","+09:00","-9.30416","125.287","0","1",,"7703"
"am58qq33h8ird2itwouzox9x","SJV","SLJV","San Javier Airport","mwvlbnxhwvff5vq6mwrc1eo9","San Javier","-04:00","-16.26583","-62.47055","0","0",,"7049"
"am69nchsxc7vffjdzk1iwfxb","KJB","kj7z","KURNOOL","peei0e6hb8exum2yws92lkwb","KURNOOL","+05:30","15.71473","78.17806","0","1",,"9073"
"am9ftcsdt7l7dgsm0pqhic8d","SZL","KSZL","Whiteman Air Force Base","mcnkfdzt4sed55j33t43wzcr","Knob Noster","-05:00","38.73028","-93.54777","0","1",,"8716"
"amfwoshh4nvdurwcqdo3fyyg","AYY","m7if","Arugam Bay Seaplane Base Airport","fiaznkbbznuxkdj49h6cgcvj","Pottuvil","+05:30","6.855","81.83112","0","1",,"444"
"amgkf5qkitgtj0ja7vahlptv","YDA","CYDA","Dawson City Airport","eclu6h4y2v38hyw7fcxtnhen","Dawson City","-07:00","64.04306","-139.12781","1","1",,"1918"
"amh090dulp7lw4qccp6wd536","TIR","VOTP","Tirupati Airport","lti45gr2gjjgtoacrhsgjm7j","Tirupati","+05:30","13.6325","79.54334","1","1",,"8106"
"amoyx59h9mxl8an8md8lj4nf","KYS","GAKY","Kayes Airport","w01ksdros34w4bvzzx4fedz8","Kayes","+00:00","14.48112","-11.40444","0","1",,"3826"
"amrtexta8f4l2ifdvnvkn79d","TAI","OYTZ","Ta'izz International Airport","x55byolbqzl8vl1uqjyvlo07","Ta'izz","+03:00","13.68584","44.13917","0","1",,"7833"
"amyckoo0fkbejk3fokpwg7y2","MMU","KMMU","Morristown Municipal Airport","dk80kqwk6g6bdk70ah00bt3y","Morristown","-04:00","40.79945","-74.415","0","1",,"5326"
"an753t13chc4gc3amdhs43yd","HVR","KHVR","Havre City-County Airport","slzj9i2h2ccsvkpjeeme7h8r","Havre","-06:00","48.55","-109.8","0","1",,"3089"
"an7gvwesbfner17xkkcp4mbo","KNK","PFKK","Kokhanok Airport","c2w4sezfdndplqqmbikucbuv","Kokhanok","-08:00","59.43389","-154.7981","2","1",,"4037"
"an7xvqw9ribofwxmj5usn8c5","SYH","VNSB","Syangboche Airport","z6t6ceq1dp7igxuavvgm1m8h","Syangboche","+05:45","27.81112","86.71278","0","1",,"7783"
"ancy2defwo8ccjfe4o03qw05","GBE","FBSK","Sir Seretse Khama International Airport","gfl19ufel7qn51kvg70c91s9","Gaborone","+02:00","-24.55","25.92","1","1",,"7450"
"anmwhopxwxv2unqwmyo2ixb5","KCL","PAJC","Chignik Lagoon Airport","bs3w1nd1hn8eirlhg8m535i7","Chignik","-08:00","56.3","-158.5","1","1",,"1521"
"anngovjo2qgn1gir1gkmq661","WKB","YWKB","Warracknabeal Airport","blqko8evf1f34ddq9pcxahv9","Warracknabeal","+10:00","-36.32111","142.4189","0","0",,"8609"
"anoqsj5of9pvsbfnhiinsi0t","GMB","HAGM","Gambela Airport","dcs6as6730rluj6hhihfem8v","Gambela","+03:00","8.12889","34.56306","0","1",,"2628"
"ant9nxj3uxi55dx6ffe7keoi","CVO","KCVO","Corvallis Municipal Airport","p073asoi6srpw3gv0bqi46vc","Corvallis","-07:00","44.49723","-123.2897","0","0",,"1771"
"anvqsrokpni6qxuascoja0is","LPK","UUOL","Lipetsk Airport","hr1yryjn3uuctpqmv0do9om6","Lipetsk","+03:00","52.70278","39.53778","0","0",,"4488"
"anx9ryjc57nvobpm5ofo344m","NUI","PAQT","Nuiqsut Airport","b6ls5psd2nbdhz6857gqdo1j","Nuiqsut","-08:00","70.22","-150.89999","1","1",,"5785"
"ao0t11hu5o5tup6w94ipgcb3","EDR","YPMP","Edward River Airport","jbzkdt44e6u62225yw0eyvnj","Pormpuraaw","+10:00","-14.89666","141.6089","1","1",,"2200"
"ao1x5xf8vfffy67hw5v00jst","TDA","SKTD","Trinidad Airport","hwxl248cf5vq62ui7diowag2","Trinidad","-05:00","5.43195","-71.65583","0","0",,"8209"
"ao32svtwpndeki0s983d4cy4","VAF","LFLU","Valence-Chabeuil Airport","ggqtaam0lewv4ehm0gqoup5g","Valence","+02:00","44.91612","4.96889","0","1",,"8416"
"ao6i0tj9cjmybv5jg7300tkv","MNB","FZAG","Muanda Airport","gmpeavsqdtihe6il94ijzwt3","Muanda","+01:00","-5.93055","12.35139","0","0",,"5389"
"ao7d3frxn82s20hgzrf58huy","YST","CYST","St. Theresa Point Airport","kn9vqk6h0v4ayjh5ws6yyww8","St. Theresa Point","-05:00","53.84556","-94.85194","1","1",,"7693"
"ao8f3yppkhfxlm2u8b7erp13","NDC","VAND","Nanded Airport","isecyydhzrpnb17lz24ottdh","Nanded","+05:30","19.18167","77.3225","0","0",,"5510"
"aoclsqlzxlk68y6w0zskmlfp","VYD","FAVY","Vryheid Airport","hlvaqozi5ca0zi6u7arpdwpy","Vryheid","+02:00","-27.77999","30.8","0","1",,"8548"
"aokdxkrfzf14my7dtewfiwwv","GIB","LXGB","Gibraltar International Airport","p5g7juo23stcntq1yy74b6t8","Gibraltar","+02:00","36.15112","-5.34972","1","1",,"2745"
"aomnv9rq6xg743nt41vv4ts9","LAX","KLAX","Los Angeles International Airport","sllmtoctg4aibzbdgovl4sc7","Los Angeles","-07:00","33.9425","-118.4081","53","1",,"4570"
"aon42mi0qlph47xgvaguohmg","YAR","CYAD","La Grande-3 Airport","e24zx7voxmcceje25th2altv","La Grande-3","-04:00","53.57195","-76.19","0","1",,"4213"
"aopnqmtczqhmulaqw47yoty3","ENB","YEEB","Eneabba Airport","p7cqwzycxdotljyn6hvz8l4m","Eneabba","+08:00","-30.08","115","0","1",,"2310"
"aopnqu9mxupeouc8ntsas3uv","GFO","SYBT","Bartica Airport","mputipf1m9tx06fsr2va2109","Bartica","-04:00","6.42","-58.58","0","0",,"699"
"aovzz7umqn3vhhx8zdz6ghov","LJU","LJLJ","Ljubljana Jože Pučnik Airport","w206g4octwktls7nv6t35c6u","Ljubljana","+02:00","46.22362","14.4575","1","1",,"4503"
"aox2isgfaxeqd0mf0wad5aba","PLQ","EYPA","Palanga International Airport","e67vtc4b2kabip3z7kjvisx2","Palanga","+03:00","55.97334","21.09389","0","1",,"6056"
"ap385es1b1v2ij8vlb44iisf","UCT","UUYH","Ukhta Airport","ki2whvpbikuqdbwbtvzz95dd","Ukhta","+03:00","63.57","53.8","0","1",,"8325"
"ap5uaa1vwcg23bpzo31hbubd","YHP","nktk","Poplar Hill Airport","h3gtt5gdv6sg7v7rnu1otilr","Poplar Hill","-05:00","52.11334","-94.25555","1","1",,"6362"
"ap8mx8v7kvwzuaygn49e9z5k","MBH","YMYB","Maryborough Airport","w1tm3jyrl75jvxljp3uxwswq","Maryborough","+10:00","-25.51333","152.715","0","0",,"4921"
"apbj2qfha4uo25xwxj1khg45","HUU","SPNC","Huanuco Airpor","tfvc9nt42uox583g33d533az","Huánuco","-05:00","-9.87888","-76.20472","0","1",,"3243"
"apl4nkx3fn68vivzyatwyl5o","PAY","WBKP","Pamol Airport","oc2py37vhvnsls5jl331vrhn","Pamol","+08:00","6","117.4","0","1",,"6084"
"apo1sitcicyc299x4xhi471b","GRW","LPGR","Graciosa Airport","c9c1opkxz2v2fwahizdc6sti","Graciosa Island","+00:00","39.09223","-28.02972","0","1",,"2848"
"apollilyw9i0hgvovwwpxgy9","GYN","SBGO","Santa Genoveva Airport","jqa9hu13rsnqcjm7pj5vah9c","Goiânia","-03:00","-16.63194","-49.22055","3","1",,"7105"
"aprc0nzervx2zmbn5xm0xds0","LOL","KLOL","Derby Field","pwroocc3n9fid8aw5h3zutjb","Lovelock","-07:00","40.05","-118.6","0","1",,"1981"
"apuodn6ug0ioaqazji65tb86","DAB","KDAB","Daytona Beach International Airport","kcd53whteni0k2qx8r1c5tpu","Daytona Beach","-04:00","29.18","-81.05805","1","1",,"1922"
"apwhxp34xwc8c9zuvfpr01jr","LOM","htn9","Francisco Primo de Verdad National Airport","ewywg9a518azx992wggxnpvw","Lagos de Moreno","-06:00","21.25917","-101.9436","0","1",,"2549"
"aq5lphrlwmlcpsj3mfw927in","BEP","VOBI","Bellary Airport","e2hlrt4ah3o95ksruv77nwkk","Bellary","+05:30","15.16278","76.88278","0","1",,"795"
"aq7cifho372m8xos1wtaec90","KKY","EIKK","Kilkenny Airport","n1vgkce2ebxraqht8o1c844s","Kilkenny","+01:00","52.65","-7.25","0","0",,"3940"
"aq878m0tpreivua3k9f9l2zd","MWA","KMWA","Williamson County Regional Airport","xemsz9t9xi78l8upym1ey813","Marion","-05:00","37.75","-89.02","0","1",,"8745"
"aq87psxkckpewunh9ikgfwok","TLI","WAMI","Sultan Bantilan Airport","w45qx0ijzs0hlxyx601su25i","Tolitoli","+08:00","1.1225","120.7958","0","1",,"7732"
"aqbvn58adh0au0y5nqpxtulv","LGD","KLGD","La Grande/Union County Airport","yt36qk77wthhhhq30bb6c1cu","La Grande","-07:00","45.28917","-118.0061","0","0",,"4216"
"aqflu3l91zzxzplpe5wpu1ki","NTX","WION","Ranai Airport","bqevt4yfds9pwk3d7r0npz9w","Ranai","+07:00","3.90862","108.3878","0","1",,"6644"
"aqltna0gyhsqu8sjza0p97re","BYC","SLYA","Yacuiba Airport","bml3i2bl66ocw855cccahlgl","Yacuiba","-04:00","-21.96083","-63.65166","0","1",,"8847"
"aqmm85hqpjpfsht0zrg8nt8p","HHQ","VTPH","Hua Hin Airport","f98u05652mimulxlotv064sn","Hua Hin","+07:00","12.63612","99.95167","0","1",,"3236"
"aqo95c34t8361mg8fi2207yw","KCU","HUMI","Masindi Airport","biqqm0wrhmqvyt22vs2u42tr","Masindi","+03:00","1.68306","31.72","0","0",,"4929"
"aqtoikw6zkt40sy2vcdpz47d","TKO","FXTK","Tlokoeng Airport","vm3rcg873uyrz0jzv6y55zbj","Tlokoeng","+02:00","-29.23305","28.88306","0","1",,"8111"
"aqv9xu6j1k43q8ff2neh4jav","AAS","j0w5","Apalapsili Airport","zypw19x94pvgu7q3zilr59dp","Apalapsili","+09:00","-3.91694","139.3","0","1",,"367"
"ar4v48rcsmbarzhuj95ie0nw","HSZ","RCPO","Hsinchu Air Base","wxkji4jcfodofktstor8r6ou","Hsinchu","+08:00","24.82445","120.9411","0","0",,"3234"
"ar5jd2sz3npeqo9w179fr1ki","JJN","ZSQZ","Quanzhou Jinjiang International Airport","dvmfvg49nzgough5re2tybsv","Quanzhou","+08:00","24.79889","118.5897","2","1",,"6571"
"arauh6t5f1e8o304wvy75cnv","LMN","WBGJ","Limbang Airport","piknona4wqpuq1ddb5iwvpf7","Limbang","+08:00","4.80834","115.0106","0","1",,"4466"
"areauoqm8agcb4e7vvkrvddm","TUT","ab49","Tauta Airport","x0n7q65gujbztz2ymz4v5uqy","Tauta","+10:00","-5.8","145.89999","0","1",,"7946"
"arebf4eblmk1q213au4erjwe","DYM","i5ww","Diamantina Lakes Airport","eggc24a4n40ptndqecjl4aj0","Diamantina Lakes","+10:00","-23.76166","141.145","0","1",,"2004"
"arh35isx26sf0l9ssa3bbqce","CYO","MUCL","Vilo Acuña International Airport","cdbwnj06gyf8gvp3xfhqqt7b","Cayo Largo del Sur","-04:00","21.61639","-81.54611","0","1",,"8502"
"arh9ic59ev14q2m1cjsr26mp","ORI","wwhy","Port Lions Airport","j916rjc86xgk0zk5z5j1gxlp","Port Lions","-08:00","57.88","-152.89999","1","1",,"6406"
"arif1hjjvkbe8p3o28i6lmv6","KAR","SYKM","Kamarang Airport","m28j9cw907o9gbil34gdavyt","Kamarang","-04:00","5.88306","-60.62","0","1",,"3695"
"arj6bkp5mpffu6avo2loej7i","ORE","LFOZ","Orléans-Bricy","d5o4y5a1muox5ekyx1hk0rhl","Orleans","+02:00","47.89806","2.16389","0","1",,"5961"
"aronji3dvhseqsvtyu6yltwm","BCF","FEGU","Bouca Airport","vlbek98vbts0mm6cvsx5os9e","Bouca","+01:00","6.51667","18.27278","0","0",,"1040"
"arpkk1i9d46yvcu2c2hav8tk","SEM","KSEM","Craig Field","faksn5vi2j406f4fmat33tjr","Selma","-05:00","32.34389","-86.98777","0","1",,"1798"
"arpoy388zaqpw3g6wypt21zw","ZZG","ldt5","GE","rd3jto9ozwulf029e4iayrdh","FICTITIOUS POINT","+02:00","50.03","8.56695","0","0",,"9216"
"arzv0ip5f7hfgwiziwbjrx9y","OUL","EFOU","Oulu Airport","r8fyc6jwcmjrkxu7esvf0mhx","Oulu","+03:00","64.93","25.35445","1","1",,"6010"
"arzz2anxeub2f68sq8oct3pe","ONX","MPEJ","Enrique Adolfo Jimenez Airport","no553tv7eryguf8db6nw6irv","Colón","-05:00","9.35612","-79.86722","0","0",,"2318"
"as1nty61j06sm0bdkidi15xw","RAD","le5a","Road Town Airport","ffsobqco6om2stklkiyc0g5k","Tortola","-04:00","18.41834","-64.61777","0","1",,"6771"
"as1qjxpgycwoqbgel5hqeazk","MSE","EGMH","Kent International Airport","ij66vidv8lfatkfxt89k7ava","Manston","+01:00","51.34223","1.34612","0","1",,"3869"
"as2f8l6aul26qqgen1yr3lc7","HMS","j2ax","HAJI MUHAMMAD SIDIK","nrf7857e6g5br1m3jztgmiwi","MUARA TEWEH","+07:00","-1.02194","114.9256","0","1",,"9247"
"as3pl4leu7ztxvxnolrvquzp","WZQ","ap1p","Urad Middle Banner Airport","kh9gvnx6sir3ezwp74yrl2w9","Urad Middle Banner","+08:00","41.45945","108.5345","0","0",,"8365"
"asb7s8an93f15a6ad12fy006","MXQ","y6m4","LORENZO","ohgk9hvebwmosx2sjtccckxx","CAIRU","-03:00","-13.38944","-38.91","0","1",,"9141"
"asd483mu3sib31p5421skvp6","MKZ","WMKM","Malacca Airport","b2yagh3aqqfcre5u0c6d67of","Malacca","+08:00","2.26334","102.2517","0","0",,"4734"
"asebc369yv5krn3epsowjokm","RVC","h90k","River Cess Airport","m1yvtab0qfuwywj0ulgz3qy8","River Cess","+00:00","5.46695","-9.58305","0","0",,"6760"
"ash4bt2alv21ex8isn8fssdg","GXY","KGXY","Greeley-Weld County Airport","rfvia225yrrux9omp6moxux8","Greeley","-06:00","40.33001","-104.6","0","0",,"2897"
"askup64iwjfqzujw8mmhkvnn","MTC","KMTC","Selfridge Air National Guard Base Airport","mrgb8tqujr0a7fh68hdaux9g","Mount Clemens","-04:00","42.60834","-82.83555","0","0",,"7250"
"askwnhvsyeiphr3uv1mn5kpy","FSC","LFKF","Figari-Sud-Corse Airport","d2irmusp1cbrnrw1z4a5diys","Figari","+02:00","41.50056","9.09778","1","1",,"2457"
"asvv5x0ntevbxxq7xznso40j","ESL","URWI","Elista Airport","z1vktr4kaveqz7vgz0sllqxi","Elista","+03:00","46.37389","44.33084","0","1",,"2252"
"aswvt25s0eep4e00a8ux4596","GDL","MMGL","Miguel Hidalgo y Costilla Guadalajara International Airport","h7n24xiqqgihf468uixq5j7v","Guadalajara","-06:00","20.52167","-103.3111","9","1",,"5122"
"asx2fo3bzmin6o86r5dbneo8","TAL","PATA","Ralph M. Calhoun Memorial Airport","vc79mm2vk5xzwx8a3hb576ou","Tanana","-08:00","65.17","-152.10001","1","1",,"6632"
"asya5mvv6o40gp9gkuzc2ia5","KWD","hxki","Kavadja Airport","ugx66qd38c72qmas69iecxan","Kavadja","+01:00","-8","23.23","0","0",,"3815"
"at1dlmrwo8bl12b3z3kpmlym","BQH","EGKB","London Biggin Hill Airport","clna5onr6ymo4ctg9o1chsyd","London","+01:00","51.33084","0.0325","0","0",,"4530"
"at33nho8hrrek86rosigduqe","VCL","VVCA","Chu Lai International Airport","kebdtgrsnxfz0qk82cfyk2e4","Chu Lai","+07:00","15.40556","108.7058","1","1",,"1580"
"atpiw89wbkk847ng6drp5rlm","UHT","cp2n","UMMAHAT WATER AERODROME","p5jho0y0fyruuv2z2drbudt7","UMLUJ","+03:00","25.54195","36.75195","0","1",,"9091"
"atpuh444bgkfcy7dko6qvqkn","GYP","YGYM","Gympie Airport","th7awpsjwxfzilz8uqfnsfzp","Gympie","+10:00","-26.28277","152.702","0","1",,"2996"
"atqdrpq75as69vvt0pam2637","NMI","lswa","NAVI MUMBAI INTERNATIONAL","xdo9tyyo3hgyjsfqvypx9l9h","MUMBAI","+05:30","18.99389","73.07112","0","0",,"9257"
"atwe7o15w2ebkionh7c63j5i","MKB","FOOE","Mekambo Airport","iloqmj4gj46wrc3vqbp97w5o","Mekambo","+01:00","0.96667","13.95","0","0",,"5034"
"au3xiwdq3mfykmgxin808u5z","CTG","SKCG","Rafael Núñez International Airport","h3x6hgflfo1jg9gs8w9itbdy","Cartagena","-05:00","10.4425","-75.51305","4","1",,"6614"
"au6ol1uu9u5pnd2xkg3kd0no","CHQ","LGSA","Chania International Airport","guwzqsc38s7ed51ejpsjslzs","Chania","+03:00","35.53167","24.14973","2","1",,"1442"
"au9ffbywruqwv27va7df2ag3","GBU","HSKG","Khashm el Girba Airport","ludslg82bpmjh59emkj00hoh","Khashm el Girba","+02:00","14.925","35.87806","0","0",,"3905"
"auiqw2efpwjpocjlezxknqx7","TTM","dp13","Tablón de Tamará Airport","afxnr2vzaf9dpbd3l3k2pd0g","Tablon de Tamara","-05:00","5.71695","-72.1","0","0",,"7800"
"aumk9uy0qsd5pebw58gra59d","BYG","KBYG","Johnson County Airport","zfik8i2czxhj3l6pqsu8btw7","Buffalo","-06:00","44.35","-106.7","0","1",,"3573"
"auway0715n4zva3go354z70p","SZH","llmq","SHUOZHOU ZIRUN","ujq08nukpiafe6pz89m11z7i","SHUOZHOU","+08:00","39.2725","112.6903","0","1",,"9196"
"auyome9cfrh70508aejp4v4s","BST","OABT","Bost Airport","yw6ydwvy0r9ad1lwxmr2lv41","Lashkargāh","+04:30","31.56056","64.365","0","0",,"1033"
"av7cci2ylespajkwfxczo1tz","CBT","FNCT","Catumbela Airport","lcam0b4c5yaxr2czunow3u2m","Catumbela","+01:00","-12.45","13.48","1","1",,"1385"
"avc9adf5f3aegw9id4d9hjpg","TNZ","ZMTL","Tosontsengel Airport","jrfcm4o0yro95s76q8wn4jtz","Tosontsengel","+08:00","48.74","98.28","0","0",,"8168"
"avh2a2pxc3rzsbkivjjv5psz","KAA","FLKS","Kasama Airport","zhtfjww4uj99xyjnevfqy0ix","Kasama","+02:00","-10.22","31.13","0","1",,"3778"
"avn5rdgfhne4dcc55tqvdx44","PKT","YPKT","Port Keats Airport","ugwb8qdy88ws5f18ooo1gp7i","Port Keats","+09:30","-14.25","129.52921","0","0",,"6399"
"avn9jgyybw3qzbn95zaelmfl","SBY","KSBY","Salisbury-Ocean City-Wicomico Regional Airport","eiiaa6rllx7m8el0vob6xyo9","Salisbury","-04:00","38.34028","-75.51027","0","1",,"6979"
"avp33upoc1mvbkouwf515dyw","PKE","YPKS","Parkes Airport","mq14gcpzf180rr0l0h52em1m","Parkes","+10:00","-33.13138","148.2392","0","1",,"6130"
"avqo91opwa0zvaoq1dntkgk1","ERR","KERR","Errol Airport","v4ralsvxvegigkv76tu5cj96","Errol","-04:00","44.79278","-71.16444","0","1",,"2347"
"aw3lepli677t61cducap82sw","CXA","SVCD","Caicara del Orinoco Airport","ju1spukj75pvvsibo3cb16vd","Caicara de Orinoco","-04:00","7.62556","-66.16277","0","0",,"1221"
"aw5e3y5sligxj3r6ok6n3mb5","XCL","t77i","Cluff Lake Airport","gfgvdw7unhhv9wbc2djoordq","Cluff Lake","-06:00","58.39407","-109.5176","0","0",,"1632"
"aw6h082tdefbitfvzhw8wu9n","YNT","ZSYT","Yantai Penglai International Airport","kdh7t1iqxixrov2hq52cjagf","Yantai","+08:00","37.66","120.9786","3","1",,"8876"
"awdmj5rh179t39mvivr2puzv","BBT","FEFT","Berbérati Airport","ysnyuub5036ia450eytdm1e1","Berbérati","+01:00","4.22167","15.78639","0","0",,"839"
"awe9fpt5iz9f6zukd0lr9r54","SZW","EDOP","Schwerin Parchim International Airport","brdgjobe3t5t09fk8smgg0xw","Schwerin","+02:00","53.42973","11.78139","0","1",,"7217"
"awhb9ayby0veha3gu5rwsh6c","BBV","DIGN","Nero-Mer Airport","hqs7p1gww5zauhqhld48eeh2","Grand-Béréby","+00:00","4.68778","-7.07666","0","0",,"5604"
"awndeii8oqfrxrpkmzp431h9","UTO","PAIM","Indian Mountain LRRS Airport","czhextl0az6kivqwyvkfpzx8","Utopia Creek","-08:00","65.99334","-153.6964","0","1",,"3360"
"awpubvd68zrd9xru0uq3g2d0","PCR","SKPC","German Olano Airport","o21xlewmkhz1leb6y8q2bom4","Puerto Carreño","-05:00","6.18473","-67.49305","0","1",,"2733"
"awtxeo3kp864v5j5fpec8uzp","RRE","YMRE","Marree Airport","co99j01cmnewbikybutbk6q0","Marree","+09:30","-29.65","138.10001","0","0",,"4902"
"awu90gkitf6lmnm94kanjl10","MTO","KMTO","Coles County Memorial Airport","myg11ftj68to5qaedfiqx4op","Mattoon/Charleston","-05:00","39.48001","-88.28","0","1",,"1663"
